0,1,2
80,8.0,8.0
78,4.0,19.0
84,5.0,6.0
73,4.0,3.0
109,,11.0
176,28.0,26.0
103,,13.0
91,10.0,5.0
96,,4.0
62,3.0,10.0
94,14.0,12.0
86,5.0,8.0
152,12.0,16.0
75,5.0,5.0
81,14.0,4.0
55,,2.0
50,,4.0
86,5.0,8.0
76,14.0,1.0
75,5.0,6.0
88,7.0,13.0
51,,3.0
67,9.0,1.0
93,17.0,2.0
105,20.0,12.0
82,8.0,9.0
69,4.0,8.0
77,5.0,6.0
96,6.0,6.0
70,3.0,3.0
76,4.0,10.0
112,8.0,9.0
111,9.0,11.0
111,6.0,8.0
106,8.0,10.0
106,8.0,9.0
101,7.0,10.0
78,2.0,11.0
70,4.0,2.0
66,2.0,7.0
92,10.0,9.0
108,6.0,13.0
99,8.0,11.0
71,3.0,5.0
84,11.0,3.0
87,11.0,4.0
99,13.0,4.0
88,11.0,4.0
119,23.0,3.0
113,15.0,8.0
89,10.0,3.0
102,13.0,4.0
102,8.0,5.0
105,7.0,2.0
112,13.0,11.0
119,25.0,3.0
114,18.0,3.0
107,16.0,7.0
85,12.0,4.0
97,14.0,4.0
103,37.0,4.0
95,22.0,5.0
131,23.0,19.0
137,34.0,4.0
140,24.0,82.0
111,34.0,12.0
136,18.0,80.0
119,9.0,73.0
109,14.0,20.0
139,18.0,20.0
108,16.0,9.0
130,20.0,6.0
155,33.0,7.0
123,23.0,16.0
168,22.0,17.0
120,18.0,107.0
90,6.0,83.0
124,6.0,83.0
86,14.0,102.0
149,18.0,92.0
86,13.0,105.0
156,14.0,81.0
126,10.0,77.0
146,8.0,87.0
115,15.0,88.0
88,12.0,102.0
145,9.0,93.0
130,9.0,120.0
90,11.0,80.0
136,17.0,103.0
107,8.0,9.0
135,16.0,11.0
126,7.0,9.0
137,8.0,5.0
125,12.0,16.0
122,4.0,19.0
133,14.0,12.0
108,9.0,11.0
113,6.0,3.0
111,7.0,6.0
132,7.0,4.0
132,6.0,5.0
102,7.0,19.0
121,7.0,19.0
139,12.0,14.0
235,19.0,9.0
314,9.0,49.0
569,21.0,75.0
319,18.0,23.0
636,39.0,26.0
236,11.0,16.0
300,21.0,11.0
293,22.0,9.0
248,14.0,11.0
307,17.0,14.0
314,21.0,19.0
259,9.0,20.0
292,12.0,17.0
109,27.0,15.0
108,19.0,3.0
108,14.0,4.0
120,17.0,2.0
121,29.0,8.0
121,25.0,10.0
127,24.0,6.0
106,20.0,4.0
116,16.0,6.0
110,15.0,5.0
115,26.0,6.0
128,17.0,13.0
124,30.0,8.0
111,24.0,14.0
131,13.0,15.0
120,13.0,4.0
84,3.0,13.0
71,6.0,12.0
71,4.0,6.0
80,7.0,24.0
70,5.0,16.0
88,3.0,16.0
89,5.0,8.0
73,5.0,21.0
87,6.0,12.0
83,8.0,21.0
78,3.0,9.0
85,4.0,7.0
91,4.0,24.0
85,7.0,9.0
83,6.0,12.0
83,14.0,1.0
68,4.0,18.0
55,15.0,3.0
73,3.0,12.0
55,11.0,4.0
49,6.0,2.0
54,9.0,5.0
79,11.0,1.0
48,13.0,4.0
62,4.0,3.0
56,15.0,5.0
67,4.0,19.0
379,38.0,10.0
173,7.0,8.0
181,8.0,5.0
201,18.0,3.0
450,13.0,39.0
160,11.0,3.0
168,17.0,6.0
188,19.0,6.0
178,16.0,4.0
177,18.0,2.0
193,7.0,23.0
174,12.0,5.0
190,7.0,5.0
172,17.0,18.0
182,23.0,15.0
184,13.0,15.0
174,17.0,14.0
171,19.0,13.0
574,51.0,36.0
205,26.0,16.0
197,19.0,12.0
195,16.0,16.0
177,19.0,21.0
181,25.0,25.0
185,17.0,16.0
52,9.0,2.0
64,11.0,
55,7.0,1.0
61,4.0,6.0
68,9.0,
62,10.0,2.0
74,6.0,
66,10.0,2.0
63,11.0,3.0
67,7.0,4.0
118,11.0,
69,11.0,1.0
60,2.0,1.0
178,33.0,9.0
213,26.0,12.0
246,12.0,20.0
248,28.0,14.0
111,17.0,5.0
184,15.0,5.0
181,18.0,4.0
273,32.0,11.0
53,1.0,3.0
99,5.0,4.0
199,17.0,8.0
49,3.0,4.0
64,3.0,5.0
289,28.0,17.0
422,72.0,7.0
106,4.0,4.0
61,1.0,2.0
66,,2.0
190,33.0,12.0
46,,2.0
40,2.0,4.0
116,4.0,3.0
54,1.0,3.0
141,27.0,2.0
45,1.0,3.0
62,,2.0
508,49.0,25.0
242,15.0,11.0
254,13.0,13.0
333,16.0,18.0
295,22.0,13.0
299,26.0,14.0
266,22.0,13.0
299,21.0,11.0
301,27.0,15.0
333,18.0,30.0
288,12.0,14.0
284,19.0,16.0
251,14.0,17.0
307,21.0,16.0
96,5.0,7.0
109,9.0,3.0
104,6.0,8.0
103,7.0,8.0
107,9.0,6.0
99,9.0,5.0
117,7.0,4.0
101,7.0,6.0
115,8.0,6.0
116,8.0,3.0
99,5.0,10.0
98,8.0,9.0
98,4.0,8.0
109,9.0,5.0
112,9.0,4.0
113,22.0,8.0
108,30.0,2.0
157,10.0,24.0
96,17.0,2.0
126,8.0,16.0
150,19.0,23.0
119,28.0,11.0
94,15.0,11.0
122,24.0,13.0
68,6.0,4.0
74,6.0,2.0
204,8.0,1.0
70,8.0,2.0
221,10.0,3.0
81,7.0,2.0
95,4.0,2.0
107,5.0,1.0
68,6.0,4.0
96,3.0,10.0
75,5.0,2.0
78,7.0,2.0
62,7.0,4.0
100,5.0,4.0
104,13.0,2.0
107,11.0,12.0
197,15.0,6.0
139,11.0,6.0
95,12.0,5.0
137,10.0,8.0
108,9.0,12.0
94,11.0,7.0
195,17.0,4.0
106,16.0,2.0
171,11.0,6.0
122,9.0,7.0
118,13.0,13.0
120,9.0,11.0
129,9.0,9.0
120,7.0,44.0
111,9.0,43.0
140,7.0,26.0
127,6.0,11.0
126,9.0,31.0
117,6.0,34.0
113,6.0,21.0
127,7.0,28.0
127,19.0,41.0
127,7.0,62.0
106,11.0,34.0
132,8.0,14.0
134,12.0,15.0
133,18.0,47.0
126,5.0,56.0
137,7.0,9.0
137,4.0,16.0
161,11.0,14.0
162,12.0,1.0
96,3.0,3.0
110,5.0,3.0
142,6.0,7.0
146,10.0,12.0
170,12.0,10.0
143,11.0,18.0
164,10.0,12.0
160,18.0,2.0
124,11.0,17.0
116,12.0,3.0
100,9.0,3.0
138,13.0,29.0
88,13.0,3.0
80,8.0,10.0
124,10.0,25.0
136,15.0,8.0
151,20.0,5.0
125,10.0,7.0
101,16.0,3.0
105,8.0,6.0
126,21.0,7.0
115,12.0,5.0
94,7.0,10.0
89,16.0,
97,9.0,7.0
84,9.0,2.0
105,6.0,12.0
257,13.0,106.0
209,14.0,97.0
243,20.0,95.0
229,14.0,81.0
252,13.0,98.0
251,16.0,80.0
265,17.0,96.0
258,17.0,98.0
233,22.0,90.0
207,14.0,105.0
218,18.0,76.0
256,19.0,73.0
263,16.0,81.0
262,25.0,79.0
242,12.0,103.0
134,3.0,4.0
177,10.0,12.0
149,7.0,11.0
165,9.0,8.0
128,7.0,9.0
133,2.0,20.0
130,4.0,2.0
162,9.0,12.0
143,7.0,2.0
139,8.0,15.0
130,5.0,5.0
152,10.0,2.0
154,10.0,9.0
144,2.0,6.0
127,3.0,16.0
136,10.0,9.0
142,15.0,14.0
133,12.0,31.0
140,11.0,29.0
165,14.0,18.0
127,5.0,7.0
152,12.0,13.0
164,11.0,19.0
128,5.0,24.0
135,5.0,24.0
154,8.0,32.0
147,5.0,29.0
128,9.0,17.0
135,11.0,3.0
166,12.0,15.0
172,8.0,54.0
298,14.0,61.0
211,22.0,10.0
197,8.0,17.0
189,9.0,12.0
217,19.0,13.0
274,17.0,51.0
226,23.0,15.0
184,15.0,8.0
241,15.0,17.0
227,9.0,21.0
208,23.0,10.0
186,9.0,17.0
277,23.0,4.0
149,11.0,8.0
89,6.0,11.0
217,13.0,23.0
212,6.0,21.0
178,22.0,6.0
147,4.0,17.0
153,9.0,7.0
195,19.0,25.0
84,4.0,3.0
160,22.0,15.0
255,24.0,18.0
174,14.0,9.0
140,18.0,8.0
175,26.0,12.0
178,16.0,19.0
187,13.0,12.0
171,16.0,15.0
91,5.0,4.0
327,15.0,6.0
320,16.0,7.0
275,11.0,3.0
311,7.0,27.0
163,4.0,8.0
176,5.0,11.0
294,7.0,22.0
345,10.0,10.0
181,3.0,11.0
271,4.0,13.0
269,3.0,23.0
307,12.0,10.0
161,5.0,12.0
307,15.0,6.0
163,5.0,11.0
504,27.0,48.0
5045,322.0,272.0
658,53.0,97.0
8192,605.0,568.0
595,47.0,28.0
6781,789.0,571.0
10746,882.0,1289.0
6127,602.0,786.0
9064,736.0,568.0
10277,900.0,758.0
6765,649.0,899.0
1395,91.0,163.0
7620,593.0,1183.0
308,19.0,52.0
347,27.0,26.0
521,63.0,39.0
7091,821.0,927.0
5581,567.0,791.0
614,56.0,95.0
5556,576.0,696.0
7073,601.0,1085.0
615,33.0,12.0
196,3.0,16.0
9072,814.0,796.0
2407,214.0,262.0
5017,463.0,599.0
5908,565.0,579.0
10949,818.0,1101.0
221,10.0,33.0
187,19.0,84.0
138,4.0,59.0
234,16.0,22.0
1534,196.0,132.0
108,13.0,20.0
60,3.0,11.0
728,56.0,51.0
342,28.0,24.0
526,51.0,51.0
82,6.0,4.0
334,14.0,12.0
122,10.0,16.0
160,13.0,13.0
248,24.0,25.0
621,81.0,107.0
2606,227.0,147.0
717,39.0,43.0
120,16.0,67.0
354,43.0,32.0
89,9.0,3.0
493,44.0,18.0
197,33.0,11.0
193,25.0,8.0
214,23.0,23.0
177,10.0,12.0
85,6.0,7.0
315,46.0,14.0
219,11.0,27.0
517,44.0,30.0
1184,87.0,80.0
179,33.0,38.0
631,53.0,105.0
595,151.0,44.0
780,90.0,109.0
151,4.0,58.0
257,28.0,19.0
213,15.0,6.0
284,29.0,13.0
246,24.0,27.0
112,15.0,5.0
151,15.0,13.0
428,41.0,178.0
225,14.0,23.0
1272,91.0,86.0
60,4.0,4.0
278,33.0,8.0
101,14.0,6.0
270,13.0,10.0
1990,159.0,189.0
680,74.0,162.0
350,21.0,10.0
401,16.0,40.0
203,6.0,11.0
219,25.0,85.0
233,41.0,201.0
406,62.0,44.0
217,38.0,6.0
402,23.0,32.0
543,19.0,15.0
193,16.0,23.0
279,39.0,53.0
525,59.0,76.0
80,6.0,5.0
483,34.0,39.0
222,15.0,5.0
115,3.0,9.0
296,22.0,27.0
165,9.0,8.0
160,19.0,20.0
711,90.0,40.0
354,36.0,32.0
283,18.0,9.0
793,78.0,50.0
213,12.0,6.0
407,31.0,72.0
130,8.0,31.0
507,26.0,18.0
412,33.0,110.0
269,33.0,80.0
850,40.0,41.0
224,14.0,23.0
717,61.0,77.0
89,1.0,
364,22.0,18.0
100,5.0,4.0
601,44.0,94.0
244,32.0,41.0
2719,295.0,379.0
303,28.0,78.0
305,18.0,33.0
458,58.0,24.0
245,38.0,121.0
175,13.0,10.0
307,17.0,159.0
464,25.0,67.0
113,22.0,102.0
579,43.0,148.0
109,10.0,5.0
117,22.0,92.0
160,6.0,15.0
170,35.0,36.0
239,15.0,26.0
423,60.0,25.0
241,9.0,19.0
152,16.0,20.0
65,12.0,4.0
1480,66.0,267.0
334,33.0,75.0
504,30.0,19.0
127,11.0,5.0
146,17.0,13.0
408,79.0,44.0
90,7.0,6.0
150,5.0,12.0
414,50.0,67.0
88,14.0,2.0
1478,67.0,86.0
84,10.0,7.0
144,7.0,12.0
341,54.0,28.0
147,14.0,3.0
257,3.0,8.0
171,16.0,9.0
254,22.0,140.0
166,17.0,8.0
208,6.0,14.0
74,8.0,4.0
288,31.0,20.0
72,9.0,3.0
518,37.0,119.0
409,47.0,42.0
186,10.0,20.0
137,6.0,9.0
426,40.0,36.0
408,45.0,68.0
389,44.0,61.0
246,20.0,16.0
188,7.0,6.0
241,30.0,19.0
178,12.0,3.0
102,4.0,8.0
117,10.0,11.0
89,10.0,7.0
142,8.0,5.0
147,18.0,117.0
154,19.0,6.0
363,12.0,9.0
478,13.0,5.0
283,19.0,39.0
87,8.0,1.0
87,4.0,14.0
234,15.0,7.0
676,63.0,75.0
384,53.0,63.0
123,3.0,9.0
108,12.0,2.0
164,10.0,7.0
213,37.0,8.0
114,4.0,10.0
610,42.0,135.0
235,10.0,11.0
100,15.0,120.0
162,22.0,9.0
356,43.0,40.0
133,2.0,20.0
471,59.0,81.0
489,50.0,102.0
80,5.0,5.0
177,20.0,6.0
402,24.0,63.0
255,10.0,6.0
376,12.0,61.0
856,51.0,43.0
273,44.0,35.0
147,9.0,11.0
954,71.0,67.0
416,45.0,35.0
104,15.0,67.0
313,48.0,36.0
170,15.0,16.0
220,18.0,41.0
210,8.0,2.0
75,8.0,4.0
88,3.0,16.0
94,10.0,4.0
89,5.0,5.0
472,72.0,39.0
103,12.0,9.0
199,3.0,21.0
80,8.0,9.0
148,9.0,10.0
411,33.0,21.0
173,11.0,12.0
102,12.0,3.0
144,6.0,9.0
90,5.0,8.0
236,27.0,49.0
116,3.0,7.0
142,9.0,78.0
289,24.0,17.0
115,16.0,57.0
83,9.0,5.0
73,5.0,21.0
120,16.0,5.0
162,9.0,12.0
120,10.0,16.0
898,26.0,78.0
103,11.0,2.0
98,23.0,104.0
232,21.0,24.0
234,6.0,17.0
87,6.0,12.0
83,8.0,21.0
301,17.0,49.0
263,15.0,50.0
274,20.0,15.0
150,17.0,11.0
237,31.0,10.0
62,1.0,4.0
71,16.0,25.0
122,8.0,10.0
179,25.0,18.0
95,8.0,3.0
323,38.0,50.0
85,4.0,7.0
139,8.0,15.0
95,7.0,2.0
99,6.0,13.0
217,16.0,6.0
99,14.0,4.0
172,11.0,6.0
89,4.0,4.0
160,24.0,20.0
93,7.0,5.0
130,22.0,14.0
270,64.0,24.0
116,,3.0
122,18.0,59.0
493,51.0,75.0
515,40.0,27.0
151,16.0,7.0
105,15.0,5.0
109,8.0,7.0
308,17.0,47.0
136,11.0,62.0
140,4.0,14.0
54,4.0,7.0
112,8.0,2.0
105,5.0,1.0
130,5.0,5.0
330,37.0,30.0
233,4.0,16.0
172,6.0,86.0
273,39.0,36.0
123,26.0,98.0
126,10.0,6.0
162,4.0,16.0
376,41.0,69.0
180,14.0,11.0
413,29.0,64.0
269,36.0,18.0
119,13.0,24.0
81,5.0,4.0
134,4.0,5.0
222,10.0,12.0
260,24.0,15.0
222,11.0,15.0
134,8.0,4.0
397,11.0,12.0
88,11.0,5.0
120,22.0,94.0
154,10.0,9.0
25,,2.0
119,7.0,9.0
196,10.0,6.0
223,33.0,6.0
97,4.0,8.0
150,7.0,67.0
92,8.0,4.0
137,16.0,6.0
65,5.0,5.0
133,22.0,113.0
119,7.0,23.0
179,16.0,2.0
109,2.0,7.0
191,24.0,15.0
116,3.0,15.0
146,12.0,9.0
254,28.0,8.0
91,7.0,5.0
112,21.0,13.0
181,23.0,98.0
89,7.0,7.0
228,9.0,10.0
239,24.0,67.0
160,15.0,3.0
91,4.0,24.0
134,13.0,16.0
85,7.0,9.0
85,15.0,6.0
156,3.0,12.0
235,7.0,2.0
144,2.0,6.0
122,9.0,12.0
126,6.0,3.0
84,7.0,2.0
130,6.0,10.0
127,3.0,16.0
75,6.0,3.0
162,5.0,13.0
84,7.0,5.0
83,6.0,12.0
123,12.0,13.0
213,26.0,102.0
190,22.0,87.0
185,27.0,84.0
200,27.0,93.0
251,34.0,95.0
236,30.0,88.0
225,22.0,85.0
199,21.0,84.0
168,18.0,90.0
185,24.0,85.0
175,15.0,89.0
194,26.0,90.0
210,22.0,89.0
251,38.0,87.0
192,32.0,87.0
234,30.0,88.0
190,24.0,35.0
154,14.0,21.0
213,25.0,35.0
172,15.0,19.0
151,30.0,16.0
135,17.0,15.0
174,26.0,22.0
157,29.0,19.0
163,15.0,22.0
192,24.0,44.0
207,29.0,44.0
175,23.0,40.0
120,16.0,18.0
139,26.0,18.0
176,12.0,34.0
81,11.0,4.0
73,3.0,12.0
88,11.0,39.0
91,16.0,33.0
91,17.0,10.0
117,8.0,6.0
95,7.0,4.0
105,14.0,7.0
81,5.0,12.0
122,12.0,4.0
87,9.0,9.0
78,14.0,33.0
100,8.0,4.0
126,21.0,1.0
158,19.0,8.0
142,20.0,4.0
156,9.0,8.0
157,23.0,3.0
151,21.0,6.0
147,22.0,1.0
140,20.0,4.0
145,19.0,12.0
133,16.0,5.0
134,19.0,5.0
137,22.0,3.0
120,19.0,3.0
121,21.0,2.0
131,19.0,1.0
148,19.0,3.0
220,16.0,35.0
197,15.0,34.0
160,13.0,21.0
262,23.0,12.0
274,26.0,6.0
240,19.0,10.0
238,25.0,11.0
177,21.0,15.0
209,35.0,4.0
167,17.0,8.0
352,28.0,10.0
196,21.0,15.0
199,19.0,10.0
339,26.0,10.0
206,41.0,16.0
164,36.0,16.0
161,16.0,15.0
166,27.0,22.0
180,11.0,32.0
146,25.0,29.0
197,21.0,16.0
179,33.0,19.0
158,12.0,34.0
174,15.0,34.0
163,14.0,16.0
179,33.0,17.0
149,25.0,24.0
186,24.0,20.0
161,17.0,14.0
182,19.0,15.0
184,16.0,84.0
129,17.0,95.0
119,17.0,97.0
182,12.0,108.0
201,11.0,100.0
118,13.0,103.0
182,9.0,101.0
129,14.0,94.0
110,9.0,97.0
177,12.0,90.0
114,16.0,102.0
166,10.0,105.0
167,11.0,105.0
101,12.0,99.0
155,11.0,96.0
404,21.0,12.0
357,33.0,38.0
359,29.0,25.0
387,16.0,21.0
330,18.0,4.0
320,28.0,5.0
315,19.0,5.0
369,17.0,10.0
357,18.0,4.0
353,21.0,22.0
379,26.0,43.0
325,20.0,19.0
342,27.0,20.0
346,26.0,27.0
345,22.0,20.0
186,11.0,8.0
148,7.0,21.0
113,6.0,13.0
119,9.0,9.0
96,9.0,9.0
189,5.0,7.0
192,15.0,30.0
181,11.0,37.0
193,8.0,12.0
109,8.0,11.0
229,9.0,10.0
236,18.0,13.0
276,18.0,41.0
181,8.0,8.0
190,16.0,6.0
165,14.0,14.0
222,12.0,17.0
227,15.0,10.0
197,9.0,8.0
181,5.0,14.0
225,16.0,18.0
208,9.0,14.0
200,17.0,13.0
189,9.0,12.0
174,1.0,15.0
264,26.0,14.0
478,10.0,53.0
864,27.0,65.0
565,25.0,10.0
281,6.0,6.0
253,5.0,3.0
197,5.0,3.0
222,,23.0
185,21.0,78.0
158,24.0,68.0
163,18.0,71.0
158,26.0,72.0
150,23.0,68.0
170,21.0,75.0
176,19.0,73.0
176,21.0,67.0
167,13.0,62.0
196,20.0,67.0
177,29.0,86.0
187,30.0,81.0
170,18.0,86.0
195,18.0,72.0
172,17.0,68.0
104,15.0,8.0
102,12.0,11.0
98,7.0,10.0
136,9.0,8.0
106,14.0,8.0
123,7.0,9.0
101,9.0,8.0
88,8.0,8.0
81,11.0,7.0
97,10.0,10.0
108,5.0,8.0
339,34.0,32.0
137,13.0,9.0
483,55.0,32.0
131,14.0,7.0
142,16.0,4.0
284,34.0,28.0
316,34.0,34.0
126,14.0,8.0
123,10.0,3.0
112,11.0,8.0
95,11.0,1.0
312,38.0,24.0
163,13.0,34.0
112,17.0,1.0
115,14.0,
268,62.0,2.0
97,15.0,2.0
81,9.0,2.0
123,3.0,26.0
176,11.0,40.0
98,10.0,3.0
145,13.0,66.0
141,8.0,65.0
173,8.0,59.0
119,11.0,56.0
118,14.0,69.0
164,13.0,62.0
113,10.0,55.0
117,18.0,66.0
101,11.0,68.0
147,12.0,62.0
132,9.0,63.0
107,14.0,68.0
157,10.0,65.0
166,11.0,60.0
156,11.0,60.0
140,13.0,59.0
132,31.0,5.0
100,28.0,15.0
117,30.0,12.0
98,33.0,13.0
108,41.0,10.0
77,29.0,11.0
91,30.0,12.0
116,28.0,4.0
130,30.0,9.0
135,29.0,11.0
105,30.0,15.0
87,22.0,22.0
110,39.0,12.0
91,35.0,11.0
96,23.0,13.0
299,37.0,54.0
107,14.0,18.0
86,15.0,25.0
100,12.0,41.0
104,14.0,30.0
86,12.0,23.0
96,18.0,26.0
84,15.0,25.0
98,11.0,22.0
102,19.0,23.0
96,19.0,29.0
83,17.0,26.0
85,19.0,32.0
115,15.0,15.0
284,34.0,168.0
243,23.0,159.0
238,31.0,93.0
168,23.0,19.0
255,30.0,97.0
159,21.0,22.0
270,28.0,98.0
226,22.0,113.0
540,104.0,340.0
240,36.0,170.0
246,35.0,170.0
223,27.0,107.0
220,24.0,101.0
140,20.0,20.0
103,6.0,4.0
117,11.0,7.0
113,7.0,8.0
122,3.0,5.0
142,8.0,5.0
141,9.0,5.0
124,9.0,5.0
101,3.0,6.0
124,9.0,5.0
122,8.0,5.0
115,7.0,6.0
121,8.0,5.0
121,9.0,8.0
95,5.0,6.0
115,6.0,6.0
106,4.0,6.0
288,31.0,19.0
349,46.0,15.0
340,36.0,14.0
415,49.0,19.0
369,37.0,42.0
388,43.0,12.0
368,47.0,23.0
357,54.0,21.0
311,32.0,14.0
391,46.0,12.0
321,34.0,42.0
272,27.0,14.0
352,30.0,5.0
394,46.0,29.0
330,34.0,11.0
119,17.0,5.0
99,9.0,9.0
133,14.0,20.0
127,20.0,9.0
106,17.0,7.0
123,11.0,5.0
125,16.0,19.0
119,10.0,24.0
109,12.0,6.0
110,6.0,9.0
105,6.0,18.0
143,16.0,7.0
125,9.0,24.0
126,5.0,16.0
134,4.0,17.0
119,15.0,14.0
138,6.0,11.0
144,13.0,6.0
116,7.0,18.0
114,21.0,9.0
153,15.0,6.0
121,11.0,10.0
146,12.0,12.0
152,14.0,10.0
100,14.0,7.0
128,7.0,9.0
115,14.0,9.0
251,17.0,39.0
112,11.0,13.0
189,16.0,63.0
145,14.0,80.0
175,22.0,64.0
112,19.0,85.0
122,20.0,79.0
123,15.0,81.0
115,16.0,82.0
136,13.0,73.0
114,17.0,80.0
143,17.0,77.0
143,15.0,58.0
189,19.0,62.0
152,18.0,63.0
151,15.0,60.0
122,15.0,77.0
233,15.0,103.0
573,30.0,63.0
218,4.0,16.0
409,40.0,125.0
124,7.0,2.0
942,75.0,69.0
805,58.0,39.0
156,5.0,3.0
659,62.0,47.0
167,6.0,3.0
713,54.0,55.0
84,6.0,4.0
164,10.0,4.0
688,51.0,53.0
755,59.0,53.0
137,1.0,10.0
153,59.0,9.0
179,10.0,6.0
107,4.0,20.0
915,84.0,68.0
198,13.0,15.0
1121,76.0,108.0
693,57.0,49.0
822,51.0,72.0
159,18.0,17.0
128,3.0,1.0
184,12.0,7.0
713,64.0,41.0
458,48.0,50.0
459,54.0,32.0
267,1.0,12.0
104,4.0,4.0
132,4.0,20.0
208,1.0,10.0
150,50.0,16.0
1510,133.0,53.0
118,3.0,2.0
136,7.0,65.0
24,1.0,2.0
177,9.0,7.0
136,5.0,
176,3.0,14.0
169,13.0,2.0
24,1.0,2.0
238,2.0,13.0
123,10.0,51.0
167,16.0,25.0
132,15.0,31.0
163,17.0,30.0
142,10.0,17.0
286,18.0,145.0
264,18.0,152.0
210,20.0,110.0
244,14.0,145.0
98,7.0,24.0
118,11.0,21.0
118,7.0,20.0
112,14.0,30.0
104,5.0,18.0
193,22.0,30.0
212,8.0,149.0
118,12.0,6.0
602,43.0,18.0
139,19.0,8.0
154,24.0,9.0
154,14.0,15.0
171,22.0,8.0
170,15.0,7.0
261,36.0,12.0
123,14.0,7.0
164,16.0,10.0
160,13.0,23.0
157,11.0,5.0
62,6.0,6.0
76,8.0,5.0
66,5.0,7.0
95,15.0,2.0
64,6.0,12.0
77,13.0,8.0
67,17.0,7.0
73,18.0,15.0
63,11.0,6.0
75,10.0,8.0
67,8.0,12.0
92,12.0,7.0
79,12.0,10.0
84,10.0,8.0
76,12.0,9.0
75,10.0,7.0
290,45.0,30.0
179,12.0,14.0
346,27.0,29.0
293,44.0,19.0
156,8.0,35.0
161,13.0,10.0
200,24.0,10.0
154,5.0,33.0
155,15.0,53.0
188,14.0,14.0
310,46.0,29.0
87,12.0,6.0
118,13.0,4.0
116,11.0,6.0
137,12.0,5.0
149,15.0,6.0
184,14.0,31.0
123,6.0,20.0
139,13.0,28.0
187,14.0,25.0
148,19.0,8.0
117,10.0,23.0
146,10.0,36.0
103,20.0,6.0
130,11.0,43.0
128,8.0,32.0
99,11.0,4.0
109,10.0,5.0
127,11.0,5.0
114,8.0,3.0
137,13.0,2.0
137,6.0,9.0
108,12.0,2.0
130,9.0,2.0
120,16.0,5.0
126,10.0,6.0
134,8.0,4.0
119,7.0,23.0
122,11.0,2.0
134,13.0,16.0
123,12.0,13.0
136,10.0,21.0
158,14.0,13.0
122,7.0,1.0
390,26.0,5.0
130,12.0,2.0
135,14.0,12.0
133,13.0,2.0
148,18.0,14.0
137,14.0,6.0
151,21.0,7.0
150,17.0,7.0
153,16.0,8.0
159,13.0,22.0
82,10.0,9.0
85,12.0,2.0
70,9.0,3.0
81,7.0,10.0
328,15.0,38.0
71,9.0,9.0
73,10.0,6.0
60,12.0,2.0
79,11.0,14.0
163,5.0,18.0
181,19.0,15.0
206,15.0,29.0
269,29.0,24.0
248,20.0,36.0
246,16.0,36.0
219,22.0,18.0
208,16.0,24.0
208,20.0,17.0
195,12.0,23.0
264,20.0,37.0
183,9.0,36.0
210,21.0,38.0
203,14.0,17.0
241,26.0,20.0
98,15.0,2.0
112,17.0,
90,19.0,2.0
102,15.0,
98,25.0,1.0
123,22.0,1.0
112,19.0,2.0
118,24.0,1.0
102,21.0,
115,19.0,1.0
119,20.0,4.0
116,19.0,6.0
103,18.0,5.0
107,27.0,3.0
111,21.0,2.0
209,19.0,11.0
135,11.0,2.0
120,12.0,2.0
116,11.0,1.0
130,11.0,2.0
151,26.0,2.0
160,27.0,3.0
160,26.0,2.0
128,9.0,4.0
134,15.0,4.0
148,22.0,6.0
175,22.0,6.0
164,23.0,6.0
144,11.0,9.0
172,14.0,10.0
109,15.0,2.0
529,66.0,40.0
182,21.0,7.0
483,74.0,46.0
194,27.0,4.0
146,13.0,8.0
137,23.0,7.0
442,92.0,15.0
153,25.0,8.0
154,23.0,4.0
106,9.0,10.0
111,12.0,8.0
130,17.0,4.0
109,16.0,3.0
128,17.0,3.0
294,43.0,16.0
131,10.0,5.0
128,13.0,8.0
97,15.0,5.0
114,17.0,7.0
109,12.0,4.0
130,23.0,4.0
168,18.0,15.0
135,12.0,17.0
236,16.0,9.0
177,14.0,17.0
162,11.0,28.0
167,8.0,13.0
174,16.0,9.0
117,7.0,11.0
108,5.0,9.0
249,16.0,7.0
171,7.0,11.0
207,9.0,15.0
155,8.0,8.0
203,11.0,26.0
214,18.0,9.0
119,8.0,10.0
196,15.0,9.0
169,8.0,11.0
137,6.0,14.0
189,13.0,29.0
182,8.0,27.0
161,17.0,29.0
180,7.0,13.0
138,14.0,17.0
187,7.0,27.0
178,19.0,39.0
125,6.0,9.0
149,11.0,11.0
237,7.0,32.0
180,10.0,23.0
218,6.0,35.0
202,15.0,41.0
194,7.0,30.0
90,10.0,2.0
72,8.0,12.0
62,3.0,11.0
70,3.0,8.0
72,6.0,14.0
79,6.0,25.0
92,6.0,1.0
96,6.0,3.0
82,8.0,3.0
74,2.0,8.0
61,3.0,3.0
79,4.0,1.0
82,4.0,23.0
69,3.0,2.0
77,2.0,5.0
67,8.0,4.0
118,6.0,1.0
76,10.0,10.0
60,5.0,11.0
54,9.0,4.0
100,9.0,3.0
67,11.0,4.0
82,8.0,2.0
78,9.0,3.0
73,13.0,5.0
70,11.0,4.0
73,13.0,4.0
68,11.0,10.0
121,8.0,1.0
58,11.0,2.0
193,20.0,26.0
140,19.0,23.0
181,21.0,20.0
120,20.0,12.0
154,22.0,11.0
186,21.0,24.0
157,26.0,16.0
127,21.0,18.0
172,19.0,21.0
193,19.0,13.0
209,15.0,17.0
159,15.0,14.0
153,26.0,18.0
200,17.0,20.0
163,21.0,29.0
